clock,pid,state,cpu_done,cpu_total,io_done,io_total
226,9,READY,9,159,30,30
226,4,READY,2,60,145,145
226,8,WAITING,3,21,161,190
226,2,RUNNING,49,80,20,20
226,1,TERMINATED,117,117,23,23
227,3,READY,11,134,11,11
227,5,READY,9,166,22,22
227,6,READY,8,149,26,26
227,7,READY,12,97,35,35
227,10,READY,6,130,17,17
227,9,READY,9,159,30,30
227,4,READY,2,60,145,145
227,8,WAITING,3,21,162,190
227,2,RUNNING,50,80,20,20
227,1,TERMINATED,117,117,23,23
228,3,READY,11,134,11,11
228,5,READY,9,166,22,22
228,6,READY,8,149,26,26
228,7,READY,12,97,35,35
228,10,READY,6,130,17,17
228,9,READY,9,159,30,30
228,4,READY,2,60,145,145
228,8,WAITING,3,21,163,190
228,2,RUNNING,51,80,20,20
228,1,TERMINATED,117,117,23,23
229,3,READY,11,134,11,11
229,5,READY,9,166,22,22
229,6,READY,8,149,26,26
229,7,READY,12,97,35,35
229,10,READY,6,130,17,17
229,9,READY,9,159,30,30
229,4,READY,2,60,145,145
229,8,WAITING,3,21,164,190
229,2,RUNNING,52,80,20,20
229,1,TERMINATED,117,117,23,23
230,3,READY,11,134,11,11
230,5,READY,9,166,22,22
230,6,READY,8,149,26,26
230,7,READY,12,97,35,35
230,10,READY,6,130,17,17
230,9,READY,9,159,30,30
230,4,READY,2,60,145,145
230,8,WAITING,3,21,165,190
230,2,RUNNING,53,80,20,20
230,1,TERMINATED,117,117,23,23
231,3,READY,11,134,11,11
231,5,READY,9,166,22,22
231,6,READY,8,149,26,26
231,7,READY,12,97,35,35
231,10,READY,6,130,17,17
231,9,READY,9,159,30,30
231,4,READY,2,60,145,145
231,8,WAITING,3,21,166,190
231,2,RUNNING,54,80,20,20
231,1,TERMINATED,117,117,23,23
232,3,READY,11,134,11,11
232,5,READY,9,166,22,22
232,6,READY,8,149,26,26
232,7,READY,12,97,35,35
232,10,READY,6,130,17,17
232,9,READY,9,159,30,30
232,4,READY,2,60,145,145
232,8,WAITING,3,21,167,190
232,2,RUNNING,55,80,20,20
232,1,TERMINATED,117,117,23,23
233,3,READY,11,134,11,11
233,5,READY,9,166,22,22
233,6,READY,8,149,26,26
233,7,READY,12,97,35,35
233,10,READY,6,130,17,17
233,9,READY,9,159,30,30
233,4,READY,2,60,145,145
233,8,WAITING,3,21,168,190
233,2,RUNNING,56,80,20,20
233,1,TERMINATED,117,117,23,23
234,3,READY,11,134,11,11
234,5,READY,9,166,22,22
234,6,READY,8,149,26,26
234,7,READY,12,97,35,35
234,10,READY,6,130,17,17
234,9,READY,9,159,30,30
234,4,READY,2,60,145,145
234,8,WAITING,3,21,169,190
234,2,RUNNING,57,80,20,20
234,1,TERMINATED,117,117,23,23
235,3,READY,11,134,11,11
235,5,READY,9,166,22,22
235,6,READY,8,149,26,26
235,7,READY,12,97,35,35
235,10,READY,6,130,17,17
235,9,READY,9,159,30,30
235,4,READY,2,60,145,145
235,8,WAITING,3,21,170,190
235,2,RUNNING,58,80,20,20
235,1,TERMINATED,117,117,23,23
236,3,READY,11,134,11,11
236,5,READY,9,166,22,22
236,6,READY,8,149,26,26
236,7,READY,12,97,35,35
236,10,READY,6,130,17,17
236,9,READY,9,159,30,30
236,4,READY,2,60,145,145
236,8,WAITING,3,21,171,190
236,2,RUNNING,59,80,20,20
236,1,TERMINATED,117,117,23,23
237,3,READY,11,134,11,11
237,5,READY,9,166,22,22
237,6,READY,8,149,26,26
237,7,READY,12,97,35,35
237,10,READY,6,130,17,17
237,9,READY,9,159,30,30
237,4,READY,2,60,145,145
237,8,WAITING,3,21,172,190
237,2,RUNNING,60,80,20,20
237,1,TERMINATED,117,117,23,23
238,3,READY,11,134,11,11
238,5,READY,9,166,22,22
238,6,READY,8,149,26,26
238,7,READY,12,97,35,35
238,10,READY,6,130,17,17
238,9,READY,9,159,30,30
238,4,READY,2,60,145,145
238,8,WAITING,3,21,173,190
238,2,RUNNING,61,80,20,20
238,1,TERMINATED,117,117,23,23
239,3,READY,11,134,11,11
239,5,READY,9,166,22,22
239,6,READY,8,149,26,26
239,7,READY,12,97,35,35
239,10,READY,6,130,17,17
239,9,READY,9,159,30,30
239,4,READY,2,60,145,145
239,8,WAITING,3,21,174,190
239,2,RUNNING,62,80,20,20
239,1,TERMINATED,117,117,23,23
240,3,READY,11,134,11,11
240,5,READY,9,166,22,22
240,6,READY,8,149,26,26
240,7,READY,12,97,35,35
240,10,READY,6,130,17,17
240,9,READY,9,159,30,30
240,4,READY,2,60,145,145
240,8,WAITING,3,21,175,190
240,2,RUNNING,63,80,20,20
240,1,TERMINATED,117,117,23,23
241,3,READY,11,134,11,11
241,5,READY,9,166,22,22
241,6,READY,8,149,26,26
241,7,READY,12,97,35,35
241,10,READY,6,130,17,17
241,9,READY,9,159,30,30
241,4,READY,2,60,145,145
241,8,WAITING,3,21,176,190
241,2,RUNNING,64,80,20,20
241,1,TERMINATED,117,117,23,23
242,3,READY,11,134,11,11
242,5,READY,9,166,22,22
242,6,READY,8,149,26,26
242,7,READY,12,97,35,35
242,10,READY,6,130,17,17
242,9,READY,9,159,30,30
242,4,READY,2,60,145,145
242,8,WAITING,3,21,177,190
242,2,RUNNING,65,80,20,20
242,1,TERMINATED,117,117,23,23
243,3,READY,11,134,11,11
243,5,READY,9,166,22,22
243,6,READY,8,149,26,26
243,7,READY,12,97,35,35
243,10,READY,6,130,17,17
243,9,READY,9,159,30,30
243,4,READY,2,60,145,145
243,8,WAITING,3,21,178,190
243,2,RUNNING,66,80,20,20
243,1,TERMINATED,117,117,23,23
244,3,READY,11,134,11,11
244,5,READY,9,166,22,22
244,6,READY,8,149,26,26
244,7,READY,12,97,35,35
244,10,READY,6,130,17,17
244,9,READY,9,159,30,30
244,4,READY,2,60,145,145
244,8,WAITING,3,21,179,190
244,2,RUNNING,67,80,20,20
244,1,TERMINATED,117,117,23,23
245,3,READY,11,134,11,11
245,5,READY,9,166,22,22
245,6,READY,8,149,26,26
245,7,READY,12,97,35,35
245,10,READY,6,130,17,17
245,9,READY,9,159,30,30
245,4,READY,2,60,145,145
245,8,WAITING,3,21,180,190
245,2,RUNNING,68,80,20,20
245,1,TERMINATED,117,117,23,23
246,3,READY,11,134,11,11
246,5,READY,9,166,22,22
246,6,READY,8,149,26,26
246,7,READY,12,97,35,35
246,10,READY,6,130,17,17
246,9,READY,9,159,30,30
246,4,READY,2,60,145,145
246,8,WAITING,3,21,181,190
246,2,RUNNING,69,80,20,20
246,1,TERMINATED,117,117,23,23
247,3,READY,11,134,11,11
247,5,READY,9,166,22,22
247,6,READY,8,149,26,26
247,7,READY,12,97,35,35
247,10,READY,6,130,17,17
247,9,READY,9,159,30,30
247,4,READY,2,60,145,145
247,8,WAITING,3,21,182,190
247,2,RUNNING,70,80,20,20
247,1,TERMINATED,117,117,23,23
248,3,READY,11,134,11,11
248,5,READY,9,166,22,22
248,6,READY,8,149,26,26
248,7,READY,12,97,35,35
248,10,READY,6,130,17,17
248,9,READY,9,159,30,30
248,4,READY,2,60,145,145
248,8,WAITING,3,21,183,190
248,2,RUNNING,71,80,20,20
248,1,TERMINATED,117,117,23,23
249,3,READY,11,134,11,11
249,5,READY,9,166,22,22
249,6,READY,8,149,26,26
249,7,READY,12,97,35,35
249,10,READY,6,130,17,17
249,9,READY,9,159,30,30
249,4,READY,2,60,145,145
249,8,WAITING,3,21,184,190
249,2,RUNNING,72,80,20,20
249,1,TERMINATED,117,117,23,23
250,3,READY,11,134,11,11
250,5,READY,9,166,22,22
250,6,READY,8,149,26,26
250,7,READY,12,97,35,35
250,10,READY,6,130,17,17
250,9,READY,9,159,30,30
250,4,READY,2,60,145,145
250,8,WAITING,3,21,185,190
250,2,RUNNING,73,80,20,20
250,1,TERMINATED,117,117,23,23
251,3,READY,11,134,11,11
251,5,READY,9,166,22,22
251,6,READY,8,149,26,26
251,7,READY,12,97,35,35
251,10,READY,6,130,17,17
251,9,READY,9,159,30,30
251,4,READY,2,60,145,145
251,8,WAITING,3,21,186,190
251,2,RUNNING,74,80,20,20
251,1,TERMINATED,117,117,23,23
252,3,READY,11,134,11,11
252,5,READY,9,166,22,22
252,6,READY,8,149,26,26
252,7,READY,12,97,35,35
252,10,READY,6,130,17,17
252,9,READY,9,159,30,30
252,4,READY,2,60,145,145
252,8,WAITING,3,21,187,190
252,2,RUNNING,75,80,20,20
252,1,TERMINATED,117,117,23,23
253,3,READY,11,134,11,11
253,5,READY,9,166,22,22
253,6,READY,8,149,26,26
253,7,READY,12,97,35,35
253,10,READY,6,130,17,17
253,9,READY,9,159,30,30
253,4,READY,2,60,145,145
253,8,WAITING,3,21,188,190
253,2,RUNNING,76,80,20,20
253,1,TERMINATED,117,117,23,23
254,3,READY,11,134,11,11
254,5,READY,9,166,22,22
254,6,READY,8,149,26,26
254,7,READY,12,97,35,35
254,10,READY,6,130,17,17
254,9,READY,9,159,30,30
254,4,READY,2,60,145,145
254,8,WAITING,3,21,189,190
254,2,RUNNING,77,80,20,20
254,1,TERMINATED,117,117,23,23
255,3,READY,11,134,11,11
255,5,READY,9,166,22,22
255,6,READY,8,149,26,26
255,7,READY,12,97,35,35
255,10,READY,6,130,17,17
255,9,READY,9,159,30,30
255,4,READY,2,60,145,145
255,8,READY,3,21,190,190
255,2,RUNNING,78,80,20,20
255,1,TERMINATED,117,117,23,23
256,3,READY,11,134,11,11
256,5,READY,9,166,22,22
256,6,READY,8,149,26,26
256,7,READY,12,97,35,35
256,10,READY,6,130,17,17
256,9,READY,9,159,30,30
256,4,READY,2,60,145,145
256,8,READY,3,21,190,190
256,2,RUNNING,79,80,20,20
256,1,TERMINATED,117,117,23,23
257,3,READY,11,134,11,11
257,5,READY,9,166,22,22
257,6,READY,8,149,26,26
257,7,READY,12,97,35,35
257,10,READY,6,130,17,17
257,9,READY,9,159,30,30
257,4,READY,2,60,145,145
257,8,READY,3,21,190,190
257,1,TERMINATED,117,117,23,23
257,2,TERMINATED,80,80,20,20
258,5,READY,9,166,22,22
258,6,READY,8,149,26,26
258,7,READY,12,97,35,35
258,10,READY,6,130,17,17
258,9,READY,9,159,30,30
258,4,READY,2,60,145,145
258,8,READY,3,21,190,190
258,3,RUNNING,12,134,11,11
258,1,TERMINATED,117,117,23,23
258,2,TERMINATED,80,80,20,20
259,5,READY,9,166,22,22
259,6,READY,8,149,26,26
259,7,READY,12,97,35,35
259,10,READY,6,130,17,17
259,9,READY,9,159,30,30
259,4,READY,2,60,145,145
259,8,READY,3,21,190,190
259,3,RUNNING,13,134,11,11
259,1,TERMINATED,117,117,23,23
259,2,TERMINATED,80,80,20,20
260,5,READY,9,166,22,22
260,6,READY,8,149,26,26
260,7,READY,12,97,35,35
260,10,READY,6,130,17,17
260,9,READY,9,159,30,30
260,4,READY,2,60,145,145
260,8,READY,3,21,190,190
260,3,RUNNING,14,134,11,11
260,1,TERMINATED,117,117,23,23
260,2,TERMINATED,80,80,20,20
261,5,READY,9,166,22,22
261,6,READY,8,149,26,26
261,7,READY,12,97,35,35
261,10,READY,6,130,17,17
261,9,READY,9,159,30,30
261,4,READY,2,60,145,145
261,8,READY,3,21,190,190
261,3,RUNNING,15,134,11,11
261,1,TERMINATED,117,117,23,23
261,2,TERMINATED,80,80,20,20
262,5,READY,9,166,22,22
262,6,READY,8,149,26,26
262,7,READY,12,97,35,35
262,10,READY,6,130,17,17
262,9,READY,9,159,30,30
262,4,READY,2,60,145,145
262,8,READY,3,21,190,190
262,3,RUNNING,16,134,11,11
262,1,TERMINATED,117,117,23,23
262,2,TERMINATED,80,80,20,20
263,5,READY,9,166,22,22
263,6,READY,8,149,26,26
263,7,READY,12,97,35,35
263,10,READY,6,130,17,17
263,9,READY,9,159,30,30
263,4,READY,2,60,145,145
263,8,READY,3,21,190,190
263,3,RUNNING,17,134,11,11
263,1,TERMINATED,117,117,23,23
263,2,TERMINATED,80,80,20,20
264,5,READY,9,166,22,22
264,6,READY,8,149,26,26
264,7,READY,12,97,35,35
264,10,READY,6,130,17,17
264,9,READY,9,159,30,30
264,4,READY,2,60,145,145
264,8,READY,3,21,190,190
264,3,RUNNING,18,134,11,11
264,1,TERMINATED,117,117,23,23
264,2,TERMINATED,80,80,20,20
265,5,READY,9,166,22,22
265,6,READY,8,149,26,26
265,7,READY,12,97,35,35
265,10,READY,6,130,17,17
265,9,READY,9,159,30,30
265,4,READY,2,60,145,145
265,8,READY,3,21,190,190
265,3,RUNNING,19,134,11,11
265,1,TERMINATED,117,117,23,23
265,2,TERMINATED,80,80,20,20
266,5,READY,9,166,22,22
266,6,READY,8,149,26,26
266,7,READY,12,97,35,35
266,10,READY,6,130,17,17
266,9,READY,9,159,30,30
266,4,READY,2,60,145,145
266,8,READY,3,21,190,190
266,3,RUNNING,20,134,11,11
266,1,TERMINATED,117,117,23,23
266,2,TERMINATED,80,80,20,20
267,5,READY,9,166,22,22
267,6,READY,8,149,26,26
267,7,READY,12,97,35,35
267,10,READY,6,130,17,17
267,9,READY,9,159,30,30
267,4,READY,2,60,145,145
267,8,READY,3,21,190,190
267,3,RUNNING,21,134,11,11
267,1,TERMINATED,117,117,23,23
267,2,TERMINATED,80,80,20,20
268,5,READY,9,166,22,22
268,6,READY,8,149,26,26
268,7,READY,12,97,35,35
268,10,READY,6,130,17,17
268,9,READY,9,159,30,30
268,4,READY,2,60,145,145
268,8,READY,3,21,190,190
268,3,RUNNING,22,134,11,11
268,1,TERMINATED,117,117,23,23
268,2,TERMINATED,80,80,20,20
269,5,READY,9,166,22,22
269,6,READY,8,149,26,26
269,7,READY,12,97,35,35
269,10,READY,6,130,17,17
269,9,READY,9,159,30,30
269,4,READY,2,60,145,145
269,8,READY,3,21,190,190
269,3,RUNNING,23,134,11,11
269,1,TERMINATED,117,117,23,23
269,2,TERMINATED,80,80,20,20
270,5,READY,9,166,22,22
270,6,READY,8,149,26,26
270,7,READY,12,97,35,35
270,10,READY,6,130,17,17
270,9,READY,9,159,30,30
270,4,READY,2,60,145,145
270,8,READY,3,21,190,190
270,3,RUNNING,24,134,11,11
270,1,TERMINATED,117,117,23,23
270,2,TERMINATED,80,80,20,20
271,5,READY,9,166,22,22
271,6,READY,8,149,26,26
271,7,READY,12,97,35,35
271,10,READY,6,130,17,17
271,9,READY,9,159,30,30
271,4,READY,2,60,145,145
271,8,READY,3,21,190,190
271,3,RUNNING,25,134,11,11
271,1,TERMINATED,117,117,23,23
271,2,TERMINATED,80,80,20,20
272,5,READY,9,166,22,22
272,6,READY,8,149,26,26
272,7,READY,12,97,35,35
272,10,READY,6,130,17,17
272,9,READY,9,159,30,30
272,4,READY,2,60,145,145
272,8,READY,3,21,190,190
272,3,RUNNING,26,134,11,11
272,1,TERMINATED,117,117,23,23
272,2,TERMINATED,80,80,20,20
273,5,READY,9,166,22,22
273,6,READY,8,149,26,26
273,7,READY,12,97,35,35
273,10,READY,6,130,17,17
273,9,READY,9,159,30,30
273,4,READY,2,60,145,145
273,8,READY,3,21,190,190
273,3,RUNNING,27,134,11,11
273,1,TERMINATED,117,117,23,23
273,2,TERMINATED,80,80,20,20
274,5,READY,9,166,22,22
274,6,READY,8,149,26,26
274,7,READY,12,97,35,35
274,10,READY,6,130,17,17
274,9,READY,9,159,30,30
274,4,READY,2,60,145,145
274,8,READY,3,21,190,190
274,3,RUNNING,28,134,11,11
274,1,TERMINATED,117,117,23,23
274,2,TERMINATED,80,80,20,20
275,5,READY,9,166,22,22
275,6,READY,8,149,26,26
275,7,READY,12,97,35,35
275,10,READY,6,130,17,17
275,9,READY,9,159,30,30
275,4,READY,2,60,145,145
275,8,READY,3,21,190,190
275,3,RUNNING,29,134,11,11
275,1,TERMINATED,117,117,23,23
275,2,TERMINATED,80,80,20,20
276,5,READY,9,166,22,22
276,6,READY,8,149,26,26
276,7,READY,12,97,35,35
276,10,READY,6,130,17,17
276,9,READY,9,159,30,30
276,4,READY,2,60,145,145
276,8,READY,3,21,190,190
276,3,RUNNING,30,134,11,11
276,1,TERMINATED,117,117,23,23
276,2,TERMINATED,80,80,20,20
277,5,READY,9,166,22,22
277,6,READY,8,149,26,26
277,7,READY,12,97,35,35
277,10,READY,6,130,17,17
277,9,READY,9,159,30,30
277,4,READY,2,60,145,145
277,8,READY,3,21,190,190
277,3,RUNNING,31,134,11,11
277,1,TERMINATED,117,117,23,23
277,2,TERMINATED,80,80,20,20
278,5,READY,9,166,22,22
278,6,READY,8,149,26,26
278,7,READY,12,97,35,35
278,10,READY,6,130,17,17
278,9,READY,9,159,30,30
278,4,READY,2,60,145,145
278,8,READY,3,21,190,190
278,3,RUNNING,32,134,11,11
278,1,TERMINATED,117,117,23,23
278,2,TERMINATED,80,80,20,20
279,5,READY,9,166,22,22
279,6,READY,8,149,26,26
279,7,READY,12,97,35,35
279,10,READY,6,130,17,17
279,9,READY,9,159,30,30
279,4,READY,2,60,145,145
279,8,READY,3,21,190,190
279,3,RUNNING,33,134,11,11
279,1,TERMINATED,117,117,23,23
279,2,TERMINATED,80,80,20,20
280,5,READY,9,166,22,22
280,6,READY,8,149,26,26
280,7,READY,12,97,35,35
280,10,READY,6,130,17,17
280,9,READY,9,159,30,30
280,4,READY,2,60,145,145
280,8,READY,3,21,190,190
280,3,RUNNING,34,134,11,11
280,1,TERMINATED,117,117,23,23
280,2,TERMINATED,80,80,20,20
281,5,READY,9,166,22,22
281,6,READY,8,149,26,26
281,7,READY,12,97,35,35
281,10,READY,6,130,17,17
281,9,READY,9,159,30,30
281,4,READY,2,60,145,145
281,8,READY,3,21,190,190
281,3,RUNNING,35,134,11,11
281,1,TERMINATED,117,117,23,23
281,2,TERMINATED,80,80,20,20
282,5,READY,9,166,22,22
282,6,READY,8,149,26,26
282,7,READY,12,97,35,35
282,10,READY,6,130,17,17
282,9,READY,9,159,30,30
282,4,READY,2,60,145,145
282,8,READY,3,21,190,190
282,3,RUNNING,36,134,11,11
282,1,TERMINATED,117,117,23,23
282,2,TERMINATED,80,80,20,20
283,5,READY,9,166,22,22
283,6,READY,8,149,26,26
283,7,READY,12,97,35,35
283,10,READY,6,130,17,17
283,9,READY,9,159,30,30
283,4,READY,2,60,145,145
283,8,READY,3,21,190,190
283,3,RUNNING,37,134,11,11
283,1,TERMINATED,117,117,23,23
283,2,TERMINATED,80,80,20,20
284,5,READY,9,166,22,22
284,6,READY,8,149,26,26
284,7,READY,12,97,35,35
284,10,READY,6,130,17,17
284,9,READY,9,159,30,30
284,4,READY,2,60,145,145
284,8,READY,3,21,190,190
284,3,RUNNING,38,134,11,11
284,1,TERMINATED,117,117,23,23
284,2,TERMINATED,80,80,20,20
285,5,READY,9,166,22,22
285,6,READY,8,149,26,26
285,7,READY,12,97,35,35
285,10,READY,6,130,17,17
285,9,READY,9,159,30,30
285,4,READY,2,60,145,145
285,8,READY,3,21,190,190
285,3,RUNNING,39,134,11,11
285,1,TERMINATED,117,117,23,23
285,2,TERMINATED,80,80,20,20
286,5,READY,9,166,22,22
286,6,READY,8,149,26,26
286,7,READY,12,97,35,35
286,10,READY,6,130,17,17
286,9,READY,9,159,30,30
286,4,READY,2,60,145,145
286,8,READY,3,21,190,190
286,3,RUNNING,40,134,11,11
286,1,TERMINATED,117,117,23,23
286,2,TERMINATED,80,80,20,20
287,5,READY,9,166,22,22
287,6,READY,8,149,26,26
287,7,READY,12,97,35,35
287,10,READY,6,130,17,17
287,9,READY,9,159,30,30
287,4,READY,2,60,145,145
287,8,READY,3,21,190,190
287,3,RUNNING,41,134,11,11
287,1,TERMINATED,117,117,23,23
287,2,TERMINATED,80,80,20,20
288,5,READY,9,166,22,22
288,6,READY,8,149,26,26
288,7,READY,12,97,35,35
288,10,READY,6,130,17,17
288,9,READY,9,159,30,30
288,4,READY,2,60,145,145
288,8,READY,3,21,190,190
288,3,RUNNING,42,134,11,11
288,1,TERMINATED,117,117,23,23
288,2,TERMINATED,80,80,20,20
289,5,READY,9,166,22,22
289,6,READY,8,149,26,26
289,7,READY,12,97,35,35
289,10,READY,6,130,17,17
289,9,READY,9,159,30,30
289,4,READY,2,60,145,145
289,8,READY,3,21,190,190
289,3,RUNNING,43,134,11,11
289,1,TERMINATED,117,117,23,23
289,2,TERMINATED,80,80,20,20
290,5,READY,9,166,22,22
290,6,READY,8,149,26,26
290,7,READY,12,97,35,35
290,10,READY,6,130,17,17
290,9,READY,9,159,30,30
290,4,READY,2,60,145,145
290,8,READY,3,21,190,190
290,3,RUNNING,44,134,11,11
290,1,TERMINATED,117,117,23,23
290,2,TERMINATED,80,80,20,20
291,5,READY,9,166,22,22
291,6,READY,8,149,26,26
291,7,READY,12,97,35,35
291,10,READY,6,130,17,17
291,9,READY,9,159,30,30
291,4,READY,2,60,145,145
291,8,READY,3,21,190,190
291,3,RUNNING,45,134,11,11
291,1,TERMINATED,117,117,23,23
291,2,TERMINATED,80,80,20,20
292,5,READY,9,166,22,22
292,6,READY,8,149,26,26
292,7,READY,12,97,35,35
292,10,READY,6,130,17,17
292,9,READY,9,159,30,30
292,4,READY,2,60,145,145
292,8,READY,3,21,190,190
292,3,RUNNING,46,134,11,11
292,1,TERMINATED,117,117,23,23
292,2,TERMINATED,80,80,20,20
293,5,READY,9,166,22,22
293,6,READY,8,149,26,26
293,7,READY,12,97,35,35
293,10,READY,6,130,17,17
293,9,READY,9,159,30,30
293,4,READY,2,60,145,145
293,8,READY,3,21,190,190
293,3,RUNNING,47,134,11,11
293,1,TERMINATED,117,117,23,23
293,2,TERMINATED,80,80,20,20
294,5,READY,9,166,22,22
294,6,READY,8,149,26,26
294,7,READY,12,97,35,35
294,10,READY,6,130,17,17
294,9,READY,9,159,30,30
294,4,READY,2,60,145,145
294,8,READY,3,21,190,190
294,3,RUNNING,48,134,11,11
294,1,TERMINATED,117,117,23,23
294,2,TERMINATED,80,80,20,20
295,5,READY,9,166,22,22
295,6,READY,8,149,26,26
295,7,READY,12,97,35,35
295,10,READY,6,130,17,17
295,9,READY,9,159,30,30
295,4,READY,2,60,145,145
295,8,READY,3,21,190,190
295,3,RUNNING,49,134,11,11
295,1,TERMINATED,117,117,23,23
295,2,TERMINATED,80,80,20,20
296,5,READY,9,166,22,22
296,6,READY,8,149,26,26
296,7,READY,12,97,35,35
296,10,READY,6,130,17,17
296,9,READY,9,159,30,30
296,4,READY,2,60,145,145
296,8,READY,3,21,190,190
296,3,RUNNING,50,134,11,11
296,1,TERMINATED,117,117,23,23
296,2,TERMINATED,80,80,20,20
297,5,READY,9,166,22,22
297,6,READY,8,149,26,26
297,7,READY,12,97,35,35
297,10,READY,6,130,17,17
297,9,READY,9,159,30,30
297,4,READY,2,60,145,145
297,8,READY,3,21,190,190
297,3,RUNNING,51,134,11,11
297,1,TERMINATED,117,117,23,23
297,2,TERMINATED,80,80,20,20
298,5,READY,9,166,22,22
298,6,READY,8,149,26,26
298,7,READY,12,97,35,35
298,10,READY,6,130,17,17
298,9,READY,9,159,30,30
298,4,READY,2,60,145,145
298,8,READY,3,21,190,190
298,3,RUNNING,52,134,11,11
298,1,TERMINATED,117,117,23,23
298,2,TERMINATED,80,80,20,20
299,5,READY,9,166,22,22
299,6,READY,8,149,26,26
299,7,READY,12,97,35,35
299,10,READY,6,130,17,17
299,9,READY,9,159,30,30
299,4,READY,2,60,145,145
299,8,READY,3,21,190,190
299,3,RUNNING,53,134,11,11
299,1,TERMINATED,117,117,23,23
299,2,TERMINATED,80,80,20,20
300,5,READY,9,166,22,22
300,6,READY,8,149,26,26
300,7,READY,12,97,35,35
300,10,READY,6,130,17,17
300,9,READY,9,159,30,30
300,4,READY,2,60,145,145
300,8,READY,3,21,190,190
300,3,RUNNING,54,134,11,11
300,1,TERMINATED,117,117,23,23
300,2,TERMINATED,80,80,20,20
301,5,READY,9,166,22,22
301,6,READY,8,149,26,26
301,7,READY,12,97,35,35
301,10,READY,6,130,17,17
301,9,READY,9,159,30,30
301,4,READY,2,60,145,145
301,8,READY,3,21,190,190
301,3,RUNNING,55,134,11,11
301,1,TERMINATED,117,117,23,23
301,2,TERMINATED,80,80,20,20
302,5,READY,9,166,22,22
302,6,READY,8,149,26,26
302,7,READY,12,97,35,35
302,10,READY,6,130,17,17
302,9,READY,9,159,30,30
302,4,READY,2,60,145,145
302,8,READY,3,21,190,190
302,3,RUNNING,56,134,11,11
302,1,TERMINATED,117,117,23,23
302,2,TERMINATED,80,80,20,20
303,5,READY,9,166,22,22
303,6,READY,8,149,26,26
303,7,READY,12,97,35,35
303,10,READY,6,130,17,17
303,9,READY,9,159,30,30
303,4,READY,2,60,145,145
303,8,READY,3,21,190,190
303,3,RUNNING,57,134,11,11
303,1,TERMINATED,117,117,23,23
303,2,TERMINATED,80,80,20,20
304,5,READY,9,166,22,22
304,6,READY,8,149,26,26
304,7,READY,12,97,35,35
304,10,READY,6,130,17,17
304,9,READY,9,159,30,30
304,4,READY,2,60,145,145
304,8,READY,3,21,190,190
304,3,RUNNING,58,134,11,11
304,1,TERMINATED,117,117,23,23
304,2,TERMINATED,80,80,20,20
305,5,READY,9,166,22,22
305,6,READY,8,149,26,26
305,7,READY,12,97,35,35
305,10,READY,6,130,17,17
305,9,READY,9,159,30,30
305,4,READY,2,60,145,145
305,8,READY,3,21,190,190
305,3,RUNNING,59,134,11,11
305,1,TERMINATED,117,117,23,23
305,2,TERMINATED,80,80,20,20
306,5,READY,9,166,22,22
306,6,READY,8,149,26,26
306,7,READY,12,97,35,35
306,10,READY,6,130,17,17
306,9,READY,9,159,30,30
306,4,READY,2,60,145,145
306,8,READY,3,21,190,190
306,3,RUNNING,60,134,11,11
306,1,TERMINATED,117,117,23,23
306,2,TERMINATED,80,80,20,20
307,5,READY,9,166,22,22
307,6,READY,8,149,26,26
307,7,READY,12,97,35,35
307,10,READY,6,130,17,17
307,9,READY,9,159,30,30
307,4,READY,2,60,145,145
307,8,READY,3,21,190,190
307,3,RUNNING,61,134,11,11
307,1,TERMINATED,117,117,23,23
307,2,TERMINATED,80,80,20,20
308,5,READY,9,166,22,22
308,6,READY,8,149,26,26
308,7,READY,12,97,35,35
308,10,READY,6,130,17,17
308,9,READY,9,159,30,30
308,4,READY,2,60,145,145
308,8,READY,3,21,190,190
308,3,RUNNING,62,134,11,11
308,1,TERMINATED,117,117,23,23
308,2,TERMINATED,80,80,20,20
309,5,READY,9,166,22,22
309,6,READY,8,149,26,26
309,7,READY,12,97,35,35
309,10,READY,6,130,17,17
309,9,READY,9,159,30,30
309,4,READY,2,60,145,145
309,8,READY,3,21,190,190
309,3,RUNNING,63,134,11,11
309,1,TERMINATED,117,117,23,23
309,2,TERMINATED,80,80,20,20
310,5,READY,9,166,22,22
310,6,READY,8,149,26,26
310,7,READY,12,97,35,35
310,10,READY,6,130,17,17
310,9,READY,9,159,30,30
310,4,READY,2,60,145,145
310,8,READY,3,21,190,190
310,3,RUNNING,64,134,11,11
310,1,TERMINATED,117,117,23,23
310,2,TERMINATED,80,80,20,20
311,5,READY,9,166,22,22
311,6,READY,8,149,26,26
311,7,READY,12,97,35,35
311,10,READY,6,130,17,17
311,9,READY,9,159,30,30
311,4,READY,2,60,145,145
311,8,READY,3,21,190,190
311,3,RUNNING,65,134,11,11
311,1,TERMINATED,117,117,23,23
311,2,TERMINATED,80,80,20,20
312,5,READY,9,166,22,22
312,6,READY,8,149,26,26
312,7,READY,12,97,35,35
312,10,READY,6,130,17,17
312,9,READY,9,159,30,30
312,4,READY,2,60,145,145
312,8,READY,3,21,190,190
312,3,RUNNING,66,134,11,11
312,1,TERMINATED,117,117,23,23
312,2,TERMINATED,80,80,20,20
313,5,READY,9,166,22,22
313,6,READY,8,149,26,26
313,7,READY,12,97,35,35
313,10,READY,6,130,17,17
313,9,READY,9,159,30,30
313,4,READY,2,60,145,145
313,8,READY,3,21,190,190
